Fecha,NFactura,Vendedor,Cliente,Producto,Lote,Cantidad,PrecioUnitario,CostoUnitario,Categoria,StockInicial,StockFinal,Bodega
2024-06-01,F00433,María López,Servicios Mineros Z,Solvente Multiuso,L240609,34,7907,4524,Solventes,46,12,Bodega Centro
2024-06-01,F00433,María López,Servicios Mineros Z,Detergente Enzimático,L240613,44,5918,4034,Limpieza,226,182,Bodega Centro
2024-06-01,F00433,María López,Servicios Mineros Z,Aditivo Antiespuma,L240602,54,6123,3332,Químicos,156,102,Bodega Centro
2024-06-01,F00433,María López,Servicios Mineros Z,Desengrasante Industrial,L240611,49,4780,3189,Químicos,107,58,Bodega Centro
2024-06-01,F00433,María López,Servicios Mineros Z,Desengrasante Industrial,L240613,8,4780,3189,Químicos,26,18,Bodega Centro
2024-06-03,F00434,María López,MetalMaq Ltda,Detergente Enzimático,L240626,45,6438,3685,Limpieza,56,11,Bodega Centro
2024-06-03,F00434,María López,MetalMaq Ltda,Removedor de Ceras,L240612,4,9480,5110,Solventes,11,7,Bodega Centro
2024-06-03,F00434,María López,MetalMaq Ltda,Detergente Alcalino,L240629,44,4045,2260,Limpieza,54,10,Bodega Centro
2024-06-03,F00434,María López,MetalMaq Ltda,Aditivo Antiespuma,L240618,46,5646,3661,Químicos,186,140,Bodega Centro
2024-06-03,F00434,María López,MetalMaq Ltda,Sellador Epóxico,L240601,7,12456,9200,Químicos,8,1,Bodega Centro
2024-06-03,F00435,Juan Pérez,Industrias Polar,Aditivo Antiespuma,L240614,59,5794,3413,Químicos,134,75,Bodega Centro
2024-06-03,F00435,Juan Pérez,Industrias Polar,Aditivo Antiespuma,L240608,3,5794,3413,Químicos,6,3,Bodega Centro
2024-06-04,F00436,Pedro Ruiz,Supermercados Nova,Removedor de Ceras,L240616,4,9074,4993,Solventes,6,2,Bodega Centro
2024-06-04,F00436,Pedro Ruiz,Supermercados Nova,Detergente Enzimático,L240603,51,6698,3744,Limpieza,193,142,Bodega Centro
2024-06-04,F00436,Pedro Ruiz,Supermercados Nova,Sellador Epóxico,L240617,4,12935,8598,Químicos,15,11,Bodega Centro
2024-06-04,F00437,Juan Pérez,Distribuidora Austral,Desengrasante Industrial,L240616,61,4993,2914,Químicos,245,184,Bodega Sur
2024-06-04,F00437,Juan Pérez,Distribuidora Austral,Detergente Enzimático,L240620,71,6198,3641,Limpieza,204,133,Bodega Sur
2024-06-04,F00437,Juan Pérez,Distribuidora Austral,Aditivo Antiespuma,L240604,73,5745,3528,Químicos,182,109,Bodega Sur
2024-06-04,F00438,María López,Supermercados Nova,Detergente Enzimático,L240614,59,6269,3787,Limpieza,59,0,Bodega Sur
2024-06-04,F00438,María López,Supermercados Nova,Detergente Enzimático,L240628,1,6269,3787,Limpieza,2,1,Bodega Sur
2024-06-04,F00438,María López,Supermercados Nova,Detergente Alcalino,L240601,33,3859,2398,Limpieza,59,26,Bodega Sur
2024-06-04,F00438,María López,Supermercados Nova,Solvente Multiuso,L240606,26,7034,4802,Solventes,67,41,Bodega Sur
2024-06-05,F00439,Pedro Ruiz,Alimentos Andinos,Detergente Alcalino,L240627,36,4284,2398,Limpieza,88,52,Bodega Norte
2024-06-05,F00439,Pedro Ruiz,Alimentos Andinos,Aditivo Antiespuma,L240623,8,5551,3473,Químicos,14,6,Bodega Norte
2024-06-05,F00439,Pedro Ruiz,Alimentos Andinos,Aditivo Antiespuma,L240604,15,5551,3473,Químicos,42,27,Bodega Norte
2024-06-06,F00440,Juan Pérez,MetalMaq Ltda,Aditivo Antiespuma,L240612,60,5334,3590,Químicos,123,63,Bodega Centro
2024-06-08,F00441,Juan Pérez,MetalMaq Ltda,Detergente Alcalino,L240617,32,3744,2352,Limpieza,69,37,Bodega Centro
2024-06-08,F00441,Juan Pérez,MetalMaq Ltda,Detergente Enzimático,L240626,62,6523,3978,Limpieza,182,120,Bodega Centro
2024-06-10,F00442,Juan Pérez,Retail Pacífico,Solvente Multiuso,L240624,35,7994,4607,Solventes,99,64,Bodega Norte
2024-06-10,F00442,Juan Pérez,Retail Pacífico,Detergente Enzimático,L240620,89,6359,4052,Limpieza,139,50,Bodega Norte
2024-06-10,F00442,Juan Pérez,Retail Pacífico,Desinfectante Amonio,L240623,198,5551,3021,Limpieza,508,310,Bodega Norte
2024-06-10,F00443,Juan Pérez,Servicios Mineros Z,Detergente Enzimático,L240602,55,6624,4037,Limpieza,222,167,Bodega Centro
2024-06-10,F00444,Pedro Ruiz,Distribuidora Austral,Detergente Enzimático,L240604,62,6110,4019,Limpieza,236,174,Bodega Norte
2024-06-10,F00444,Pedro Ruiz,Distribuidora Austral,Detergente Alcalino,L240624,37,4265,2504,Limpieza,102,65,Bodega Norte
2024-06-10,F00444,Pedro Ruiz,Distribuidora Austral,Desinfectante Amonio,L240605,35,5247,3204,Limpieza,86,51,Bodega Norte
2024-06-10,F00444,Pedro Ruiz,Distribuidora Austral,Aditivo Antiespuma,L240617,53,5966,3699,Químicos,105,52,Bodega Norte
2024-06-10,F00445,Juan Pérez,Servicios Mineros Z,Aditivo Antiespuma,L240608,66,5467,3654,Químicos,284,218,Bodega Centro
2024-06-10,F00445,Juan Pérez,Servicios Mineros Z,Desinfectante Amonio,L240628,27,5578,3260,Limpieza,103,76,Bodega Centro
2024-06-10,F00445,Juan Pérez,Servicios Mineros Z,Desengrasante Industrial,L240606,62,4859,3079,Químicos,156,94,Bodega Centro
2024-06-10,F00445,Juan Pérez,Servicios Mineros Z,Solvente Multiuso,L240614,18,7667,4414,Solventes,56,38,Bodega Centro
2024-06-10,F00445,Juan Pérez,Servicios Mineros Z,Solvente Multiuso,L240618,24,7667,4414,Solventes,52,28,Bodega Centro
2024-06-12,F00446,Ana Torres,Alimentos Andinos,Desinfectante Amonio,L240627,11,5557,3146,Limpieza,12,1,Bodega Norte
2024-06-13,F00447,Juan Pérez,Alimentos Andinos,Sellador Epóxico,L240614,9,12584,8659,Químicos,21,12,Bodega Centro
2024-06-13,F00447,Juan Pérez,Alimentos Andinos,Detergente Enzimático,L240628,92,6324,3893,Limpieza,131,39,Bodega Centro
2024-06-13,F00447,Juan Pérez,Alimentos Andinos,Detergente Alcalino,L240619,6,3801,2288,Limpieza,18,12,Bodega Centro
2024-06-13,F00447,Juan Pérez,Alimentos Andinos,Detergente Alcalino,L240613,19,3801,2288,Limpieza,74,55,Bodega Centro
2024-06-13,F00448,María López,Industrias Polar,Desengrasante Industrial,L240615,52,5019,2995,Químicos,141,89,Bodega Centro
2024-06-13,F00448,María López,Industrias Polar,Aditivo Antiespuma,L240624,38,6006,3303,Químicos,125,87,Bodega Centro
2024-06-13,F00448,María López,Industrias Polar,Removedor de Ceras,L240617,6,8991,4946,Solventes,16,10,Bodega Centro
2024-06-13,F00448,María López,Industrias Polar,Detergente Enzimático,L240629,24,5823,3712,Limpieza,45,21,Bodega Centro
2024-06-13,F00449,María López,Comercial FríoSur,Desinfectante Amonio,L240628,39,5016,3144,Limpieza,90,51,Bodega Sur
2024-06-13,F00449,María López,Comercial FríoSur,Detergente Enzimático,L240614,33,6280,4082,Limpieza,56,23,Bodega Sur
2024-06-13,F00449,María López,Comercial FríoSur,Detergente Enzimático,L240622,14,6280,4082,Limpieza,44,30,Bodega Sur
2024-06-13,F00449,María López,Comercial FríoSur,Desengrasante Industrial,L240626,48,4640,3061,Químicos,143,95,Bodega Sur
2024-06-15,F00450,Ana Torres,Química Valpo,Desinfectante Amonio,L240620,37,5369,3245,Limpieza,149,112,Bodega Sur
2024-06-15,F00451,María López,Distribuidora Austral,Removedor de Ceras,L240606,11,9372,4858,Solventes,45,34,Bodega Norte
2024-06-15,F00451,María López,Distribuidora Austral,Aditivo Antiespuma,L240603,64,6149,3739,Químicos,209,145,Bodega Norte
2024-06-15,F00452,María López,Distribuidora Austral,Solvente Multiuso,L240620,43,7431,4639,Solventes,79,36,Bodega Norte
2024-06-15,F00452,María López,Distribuidora Austral,Desinfectante Amonio,L240611,28,5543,3185,Limpieza,32,4,Bodega Norte
2024-06-15,F00452,María López,Distribuidora Austral,Sellador Epóxico,L240625,11,12372,9154,Químicos,45,34,Bodega Norte
2024-06-15,F00452,María López,Distribuidora Austral,Removedor de Ceras,L240619,14,9549,4987,Solventes,20,6,Bodega Norte
2024-06-17,F00453,María López,Química Valpo,Sellador Epóxico,L240626,13,11938,8659,Químicos,31,18,Bodega Norte
2024-06-17,F00453,María López,Química Valpo,Detergente Enzimático,L240617,38,6476,3886,Limpieza,38,0,Bodega Norte
2024-06-17,F00454,Ana Torres,Comercial FríoSur,Solvente Multiuso,L240609,40,7064,4491,Solventes,115,75,Bodega Norte
2024-06-17,F00454,Ana Torres,Comercial FríoSur,Solvente Multiuso,L240624,1,7064,4491,Solventes,3,2,Bodega Norte
2024-06-17,F00454,Ana Torres,Comercial FríoSur,Detergente Alcalino,L240603,2,3884,2509,Limpieza,7,5,Bodega Norte
2024-06-17,F00454,Ana Torres,Comercial FríoSur,Detergente Alcalino,L240612,26,3884,2509,Limpieza,98,72,Bodega Norte
2024-06-17,F00455,Pedro Ruiz,Comercial FríoSur,Desinfectante Amonio,L240620,37,5397,3085,Limpieza,141,104,Bodega Centro
2024-06-17,F00455,Pedro Ruiz,Comercial FríoSur,Removedor de Ceras,L240603,1,8829,5577,Solventes,4,3,Bodega Centro
2024-06-18,F00456,Juan Pérez,Supermercados Nova,Detergente Enzimático,L240618,79,5834,3788,Limpieza,358,279,Bodega Sur
2024-06-18,F00456,Juan Pérez,Supermercados Nova,Sellador Epóxico,L240610,14,13234,9277,Químicos,17,3,Bodega Sur
2024-06-18,F00456,Juan Pérez,Supermercados Nova,Desinfectante Amonio,L240613,33,5491,2970,Limpieza,113,80,Bodega Sur
2024-06-18,F00457,Ana Torres,Comercial FríoSur,Removedor de Ceras,L240604,4,9193,5370,Solventes,13,9,Bodega Norte
2024-06-18,F00457,Ana Torres,Comercial FríoSur,Detergente Alcalino,L240615,29,4024,2277,Limpieza,106,77,Bodega Norte
2024-06-20,F00458,Ana Torres,Retail Pacífico,Detergente Enzimático,L240624,58,6008,3893,Limpieza,165,107,Bodega Norte
2024-06-20,F00459,María López,MetalMaq Ltda,Detergente Alcalino,L240605,26,3839,2365,Limpieza,58,32,Bodega Sur
2024-06-20,F00459,María López,MetalMaq Ltda,Detergente Alcalino,L240611,5,3839,2365,Limpieza,9,4,Bodega Sur
2024-06-25,F00460,Ana Torres,Comercial FríoSur,Aditivo Antiespuma,L240605,50,5526,3264,Químicos,136,86,Bodega Sur
2024-06-25,F00460,Ana Torres,Comercial FríoSur,Desengrasante Industrial,L240627,72,4989,3146,Químicos,123,51,Bodega Sur
2024-06-25,F00460,Ana Torres,Comercial FríoSur,Desinfectante Amonio,L240628,37,4941,3190,Limpieza,179,142,Bodega Sur
2024-06-25,F00461,Pedro Ruiz,Supermercados Nova,Detergente Enzimático,L240606,40,6124,3757,Limpieza,158,118,Bodega Centro
2024-06-25,F00461,Pedro Ruiz,Supermercados Nova,Desinfectante Amonio,L240605,29,5552,3232,Limpieza,71,42,Bodega Centro
2024-06-26,F00462,Juan Pérez,Alimentos Andinos,Aditivo Antiespuma,L240628,50,5708,3337,Químicos,199,149,Bodega Norte
2024-06-26,F00462,Juan Pérez,Alimentos Andinos,Removedor de Ceras,L240606,11,9641,5570,Solventes,43,32,Bodega Norte
2024-06-26,F00463,María López,Alimentos Andinos,Aditivo Antiespuma,L240618,22,5431,3492,Químicos,73,51,Bodega Centro
2024-06-26,F00463,María López,Alimentos Andinos,Aditivo Antiespuma,L240601,5,5431,3492,Químicos,15,10,Bodega Centro
2024-06-26,F00463,María López,Alimentos Andinos,Removedor de Ceras,L240616,11,8729,5190,Solventes,37,26,Bodega Centro
2024-06-26,F00464,Juan Pérez,Servicios Mineros Z,Desinfectante Amonio,L240605,29,5032,3409,Limpieza,83,54,Bodega Sur
2024-06-26,F00464,Juan Pérez,Servicios Mineros Z,Aditivo Antiespuma,L240611,53,5472,3662,Químicos,147,94,Bodega Sur
2024-06-26,F00464,Juan Pérez,Servicios Mineros Z,Aditivo Antiespuma,L240601,41,5472,3662,Químicos,133,92,Bodega Sur
2024-06-26,F00464,Juan Pérez,Servicios Mineros Z,Desengrasante Industrial,L240616,69,5257,3184,Químicos,251,182,Bodega Sur
2024-06-27,F00465,Ana Torres,Industrias Polar,Removedor de Ceras,L240625,11,9042,5154,Solventes,18,7,Bodega Sur
2024-06-27,F00465,Ana Torres,Industrias Polar,Detergente Enzimático,L240620,68,6017,4018,Limpieza,247,179,Bodega Sur
2024-06-27,F00465,Ana Torres,Industrias Polar,Solvente Multiuso,L240604,35,7322,5057,Solventes,122,87,Bodega Sur
2024-06-27,F00465,Ana Torres,Industrias Polar,Sellador Epóxico,L240626,8,13465,9524,Químicos,8,0,Bodega Sur
2024-06-27,F00466,Ana Torres,Supermercados Nova,Solvente Multiuso,L240624,30,7311,4462,Solventes,52,22,Bodega Norte
2024-06-27,F00466,Ana Torres,Supermercados Nova,Sellador Epóxico,L240603,3,12279,8599,Químicos,7,4,Bodega Norte
2024-06-27,F00466,Ana Torres,Supermercados Nova,Sellador Epóxico,L240608,4,12279,8599,Químicos,6,2,Bodega Norte
2024-06-28,F00467,María López,Distribuidora Austral,Desinfectante Amonio,L240613,27,5692,3000,Limpieza,52,25,Bodega Centro
2024-06-28,F00467,María López,Distribuidora Austral,Desinfectante Amonio,L240610,4,5692,3000,Limpieza,16,12,Bodega Centro
2024-06-28,F00467,María López,Distribuidora Austral,Desengrasante Industrial,L240621,54,5102,3146,Químicos,219,165,Bodega Centro
2024-06-28,F00468,Juan Pérez,Retail Pacífico,Detergente Alcalino,L240628,25,4050,2376,Limpieza,62,37,Bodega Centro
2024-06-28,F00468,Juan Pérez,Retail Pacífico,Aditivo Antiespuma,L200527,48,5452,3451,Químicos,109,61,Bodega Centro
2024-06-28,F00468,Juan Pérez,Retail Pacífico,Aditivo Antiespuma,L240603,23,5452,3451,Químicos,43,20,Bodega Centro
2024-06-29,F00469,Juan Pérez,Industrias Polar,Detergente Alcalino,L240604,49,3767,2332,Limpieza,158,109,Bodega Centro
2024-06-29,F00469,Juan Pérez,Industrias Polar,Detergente Enzimático,L240615,42,6619,3924,Limpieza,212,170,Bodega Centro
2024-06-29,F00469,Juan Pérez,Industrias Polar,Removedor de Ceras,L240628,4,8654,4910,Solventes,11,7,Bodega Centro
2024-06-29,F00470,Juan Pérez,Servicios Mineros Z,Detergente Alcalino,L240602,15,4209,2498,Limpieza,68,53,Bodega Norte
2024-06-29,F00471,Ana Torres,Alimentos Andinos,Detergente Alcalino,L240615,27,3777,2202,Limpieza,78,51,Bodega Centro
2024-06-29,F00471,Ana Torres,Alimentos Andinos,Desinfectante Amonio,L240607,21,5096,2961,Limpieza,46,25,Bodega Centro
2024-06-29,F00471,Ana Torres,Alimentos Andinos,Desinfectante Amonio,L240626,10,5096,2961,Limpieza,27,17,Bodega Centro
2024-07-01,F00472,María López,Química Valpo,Detergente Alcalino,L240726,11,4131,2457,Limpieza,52,41,Bodega Norte
2024-07-01,F00472,María López,Química Valpo,Solvente Multiuso,L240707,34,7594,4664,Solventes,126,92,Bodega Norte
2024-07-01,F00473,Ana Torres,Servicios Mineros Z,Aditivo Antiespuma,L240716,45,5654,3709,Químicos,197,152,Bodega Norte
2024-07-01,F00473,Ana Torres,Servicios Mineros Z,Solvente Multiuso,L240707,33,7687,4817,Solventes,88,55,Bodega Norte
2024-07-01,F00474,Ana Torres,Industrias Polar,Removedor de Ceras,L240705,16,9242,4981,Solventes,63,47,Bodega Sur
2024-07-03,F00475,María López,Química Valpo,Desinfectante Amonio,L240728,17,5062,2988,Limpieza,52,35,Bodega Sur
2024-07-03,F00475,María López,Química Valpo,Desinfectante Amonio,L240711,11,5062,2988,Limpieza,33,22,Bodega Sur
2024-07-03,F00476,María López,Distribuidora Austral,Desinfectante Amonio,L240703,43,5169,3279,Limpieza,212,169,Bodega Centro
2024-07-03,F00476,María López,Distribuidora Austral,Detergente Enzimático,L240727,49,6551,4032,Limpieza,149,100,Bodega Centro
2024-07-04,F00477,Ana Torres,Logística Andes,Desengrasante Industrial,L240723,57,4893,2957,Químicos,170,113,Bodega Sur
2024-07-05,F00478,Juan Pérez,Comercial FríoSur,Desinfectante Amonio,L240721,33,5216,3172,Limpieza,101,68,Bodega Centro
2024-07-05,F00478,Juan Pérez,Comercial FríoSur,Removedor de Ceras,L240717,6,8540,5274,Solventes,15,9,Bodega Centro
2024-07-05,F00478,Juan Pérez,Comercial FríoSur,Detergente Alcalino,L240727,23,4266,2255,Limpieza,65,42,Bodega Centro
2024-07-05,F00479,Juan Pérez,Química Valpo,Desinfectante Amonio,L240721,28,5411,3178,Limpieza,107,79,Bodega Norte
2024-07-05,F00480,María López,Distribuidora Austral,Detergente Enzimático,L240721,46,6243,4095,Limpieza,80,34,Bodega Centro
2024-07-05,F00480,María López,Distribuidora Austral,Sellador Epóxico,L240726,8,13673,9373,Químicos,19,11,Bodega Centro
2024-07-05,F00480,María López,Distribuidora Austral,Solvente Multiuso,L240707,14,7478,4774,Solventes,44,30,Bodega Centro
2024-07-05,F00480,María López,Distribuidora Austral,Aditivo Antiespuma,L240719,76,5332,3583,Químicos,146,70,Bodega Centro
2024-07-05,F00480,María López,Distribuidora Austral,Removedor de Ceras,L240711,8,8810,5374,Solventes,16,8,Bodega Centro
2024-07-06,F00481,María López,Comercial FríoSur,Desinfectante Amonio,L240702,5,5110,3230,Limpieza,12,7,Bodega Centro
2024-07-06,F00481,María López,Comercial FríoSur,Solvente Multiuso,L240703,7,7094,4663,Solventes,18,11,Bodega Centro
2024-07-06,F00481,María López,Comercial FríoSur,Solvente Multiuso,L240702,13,7094,4663,Solventes,34,21,Bodega Centro
2024-07-06,F00481,María López,Comercial FríoSur,Sellador Epóxico,L240723,8,12848,9469,Químicos,36,28,Bodega Centro
2024-07-06,F00481,María López,Comercial FríoSur,Aditivo Antiespuma,L240704,73,5847,3701,Químicos,264,191,Bodega Centro
2024-07-06,F00481,María López,Comercial FríoSur,Removedor de Ceras,L240702,6,8933,4944,Solventes,13,7,Bodega Centro
2024-07-06,F00481,María López,Comercial FríoSur,Removedor de Ceras,L240704,2,8933,4944,Solventes,7,5,Bodega Centro
2024-07-06,F00482,Juan Pérez,Alimentos Andinos,Desinfectante Amonio,L240721,22,5200,3062,Limpieza,60,38,Bodega Sur
2024-07-06,F00482,Juan Pérez,Alimentos Andinos,Desengrasante Industrial,L240716,47,5066,3043,Químicos,219,172,Bodega Sur
2024-07-06,F00482,Juan Pérez,Alimentos Andinos,Desengrasante Industrial,L240720,20,5066,3043,Químicos,32,12,Bodega Sur
2024-07-06,F00482,Juan Pérez,Alimentos Andinos,Detergente Enzimático,L240728,55,6319,3704,Limpieza,135,80,Bodega Sur
2024-07-06,F00483,Juan Pérez,Retail Pacífico,Desinfectante Amonio,L240722,5,5579,3203,Limpieza,15,10,Bodega Norte
2024-07-06,F00483,Juan Pérez,Retail Pacífico,Desinfectante Amonio,L240719,13,5579,3203,Limpieza,23,10,Bodega Norte
2024-07-06,F00483,Juan Pérez,Retail Pacífico,Solvente Multiuso,L240715,26,7753,4453,Solventes,108,82,Bodega Norte
2024-07-06,F00483,Juan Pérez,Retail Pacífico,Removedor de Ceras,L240715,2,9530,4946,Solventes,4,2,Bodega Norte
2024-07-08,F00484,María López,Industrias Polar,Desinfectante Amonio,L240707,30,5154,3070,Limpieza,99,69,Bodega Centro
2024-07-08,F00484,María López,Industrias Polar,Removedor de Ceras,L240728,4,9271,5261,Solventes,4,0,Bodega Centro
2024-07-08,F00484,María López,Industrias Polar,Removedor de Ceras,L240710,3,9271,5261,Solventes,5,2,Bodega Centro
2024-07-08,F00485,Ana Torres,Industrias Polar,Sellador Epóxico,L240702,12,13099,8643,Químicos,30,18,Bodega Sur
2024-07-08,F00485,Ana Torres,Industrias Polar,Sellador Epóxico,L240722,12,13099,8643,Químicos,23,11,Bodega Sur
2024-07-08,F00485,Ana Torres,Industrias Polar,Desengrasante Industrial,L240708,42,4806,2867,Químicos,138,96,Bodega Sur
2024-07-10,F00486,Juan Pérez,Industrias Polar,Aditivo Antiespuma,L240701,46,6122,3674,Químicos,152,106,Bodega Sur
2024-07-10,F00486,Juan Pérez,Industrias Polar,Sellador Epóxico,L240722,10,13178,8739,Químicos,10,0,Bodega Sur
2024-07-10,F00486,Juan Pérez,Industrias Polar,Removedor de Ceras,L240724,7,9046,5205,Solventes,18,11,Bodega Sur
2024-07-10,F00486,Juan Pérez,Industrias Polar,Solvente Multiuso,L240717,116,7370,4557,Solventes,204,88,Bodega Sur
2024-07-10,F00486,Juan Pérez,Industrias Polar,Solvente Multiuso,L240728,10,7370,4557,Solventes,21,11,Bodega Sur
2024-07-10,F00487,Pedro Ruiz,Servicios Mineros Z,Desinfectante Amonio,L240727,11,5558,2980,Limpieza,35,24,Bodega Centro
2024-07-10,F00487,Pedro Ruiz,Servicios Mineros Z,Solvente Multiuso,L240708,39,7096,4872,Solventes,147,108,Bodega Centro
2024-07-10,F00487,Pedro Ruiz,Servicios Mineros Z,Detergente Alcalino,L240719,9,3734,2333,Limpieza,34,25,Bodega Centro
2024-07-10,F00487,Pedro Ruiz,Servicios Mineros Z,Detergente Alcalino,L240711,26,3734,2333,Limpieza,86,60,Bodega Centro
2024-07-10,F00487,Pedro Ruiz,Servicios Mineros Z,Aditivo Antiespuma,L240727,80,5432,3669,Químicos,322,242,Bodega Centro
2024-07-10,F00487,Pedro Ruiz,Servicios Mineros Z,Detergente Enzimático,L240724,8,6453,3948,Limpieza,34,26,Bodega Centro
2024-07-10,F00487,Pedro Ruiz,Servicios Mineros Z,Detergente Enzimático,L240716,60,6453,3948,Limpieza,193,133,Bodega Centro
2024-07-10,F00488,Ana Torres,Supermercados Nova,Detergente Enzimático,L240721,17,6338,4085,Limpieza,58,41,Bodega Norte
2024-07-10,F00488,Ana Torres,Supermercados Nova,Detergente Enzimático,L240710,22,6338,4085,Limpieza,57,35,Bodega Norte
2024-07-11,F00489,Ana Torres,Logística Andes,Desengrasante Industrial,L240729,11,4800,3022,Químicos,29,18,Bodega Sur
2024-07-11,F00489,Ana Torres,Logística Andes,Desengrasante Industrial,L240717,56,4800,3022,Químicos,67,11,Bodega Sur
2024-07-11,F00489,Ana Torres,Logística Andes,Aditivo Antiespuma,L240707,41,6077,3572,Químicos,102,61,Bodega Sur
2024-07-11,F00490,Juan Pérez,Alimentos Andinos,Desinfectante Amonio,L240721,17,5145,3407,Limpieza,71,54,Bodega Sur
2024-07-11,F00490,Juan Pérez,Alimentos Andinos,Removedor de Ceras,L240707,8,8365,4906,Solventes,26,18,Bodega Sur
2024-07-11,F00491,Ana Torres,Industrias Polar,Aditivo Antiespuma,L240701,55,5610,3483,Químicos,136,81,Bodega Sur
2024-07-11,F00491,Ana Torres,Industrias Polar,Solvente Multiuso,L240724,20,7775,4838,Solventes,30,10,Bodega Sur
2024-07-11,F00491,Ana Torres,Industrias Polar,Detergente Alcalino,L240729,8,4157,2430,Limpieza,13,5,Bodega Sur
2024-07-11,F00491,Ana Torres,Industrias Polar,Detergente Alcalino,L240715,20,4157,2430,Limpieza,52,32,Bodega Sur
2024-07-11,F00491,Ana Torres,Industrias Polar,Desinfectante Amonio,L240703,12,5395,3108,Limpieza,42,30,Bodega Sur
2024-07-12,F00492,María López,Servicios Mineros Z,Detergente Alcalino,L240701,23,3790,2528,Limpieza,74,51,Bodega Centro
2024-07-12,F00492,María López,Servicios Mineros Z,Desinfectante Amonio,L240713,30,5488,3358,Limpieza,122,92,Bodega Centro
2024-07-12,F00492,María López,Servicios Mineros Z,Sellador Epóxico,L240705,8,11885,8547,Químicos,24,16,Bodega Centro
2024-07-12,F00493,Juan Pérez,Química Valpo,Aditivo Antiespuma,L240711,51,6029,3659,Químicos,233,182,Bodega Sur
2024-07-12,F00493,Juan Pérez,Química Valpo,Solvente Multiuso,L240708,34,7252,4551,Solventes,72,38,Bodega Sur
2024-07-13,F00494,Juan Pérez,Servicios Mineros Z,Removedor de Ceras,L240711,13,8923,5243,Solventes,45,32,Bodega Norte
2024-07-13,F00494,Juan Pérez,Servicios Mineros Z,Detergente Enzimático,L240724,12,6116,4090,Limpieza,12,0,Bodega Norte
2024-07-13,F00494,Juan Pérez,Servicios Mineros Z,Detergente Enzimático,L240709,13,6116,4090,Limpieza,31,18,Bodega Norte
2024-07-13,F00494,Juan Pérez,Servicios Mineros Z,Aditivo Antiespuma,L240722,91,5818,3387,Químicos,401,310,Bodega Norte
2024-07-13,F00494,Juan Pérez,Servicios Mineros Z,Detergente Alcalino,L240717,2,4207,2315,Limpieza,3,1,Bodega Norte
2024-07-13,F00494,Juan Pérez,Servicios Mineros Z,Detergente Alcalino,L240704,32,4207,2315,Limpieza,56,24,Bodega Norte
2024-07-13,F00495,Juan Pérez,Química Valpo,Detergente Enzimático,L240717,53,6173,4125,Limpieza,180,127,Bodega Sur
2024-07-13,F00495,Juan Pérez,Química Valpo,Detergente Alcalino,L240713,32,3772,2399,Limpieza,110,78,Bodega Sur
2024-07-13,F00496,Ana Torres,Retail Pacífico,Aditivo Antiespuma,L240701,72,6106,3265,Químicos,207,135,Bodega Norte
2024-07-13,F00496,Ana Torres,Retail Pacífico,Desinfectante Amonio,L240722,42,5206,3247,Limpieza,141,99,Bodega Norte
2024-07-13,F00496,Ana Torres,Retail Pacífico,Solvente Multiuso,L240728,29,8083,4401,Solventes,71,42,Bodega Norte
2024-07-13,F00496,Ana Torres,Retail Pacífico,Detergente Enzimático,L240714,372,6090,4051,Limpieza,1112,740,Bodega Norte
2024-07-13,F00496,Ana Torres,Retail Pacífico,Detergente Alcalino,L240721,26,4136,2354,Limpieza,87,61,Bodega Norte
2024-07-15,F00497,María López,Supermercados Nova,Desinfectante Amonio,L240723,40,5416,3186,Limpieza,179,139,Bodega Norte
2024-07-15,F00497,María López,Supermercados Nova,Solvente Multiuso,L240725,44,7570,4870,Solventes,155,111,Bodega Norte
2024-07-16,F00498,Juan Pérez,Alimentos Andinos,Desinfectante Amonio,L240719,27,5307,3029,Limpieza,81,54,Bodega Sur
2024-07-16,F00498,Juan Pérez,Alimentos Andinos,Solvente Multiuso,L240703,25,7326,4964,Solventes,89,64,Bodega Sur
2024-07-16,F00498,Juan Pérez,Alimentos Andinos,Desengrasante Industrial,L240727,372,5017,3091,Químicos,2066,1694,Bodega Sur
2024-07-16,F00499,Ana Torres,Química Valpo,Removedor de Ceras,L240702,9,9538,5028,Solventes,34,25,Bodega Norte
2024-07-16,F00499,Ana Torres,Química Valpo,Detergente Alcalino,L240724,31,4262,2528,Limpieza,130,99,Bodega Norte
2024-07-16,F00499,Ana Torres,Química Valpo,Detergente Alcalino,L240722,4,4262,2528,Limpieza,14,10,Bodega Norte
2024-07-16,F00499,Ana Torres,Química Valpo,Desinfectante Amonio,L240717,23,4970,3228,Limpieza,67,44,Bodega Norte
2024-07-16,F00500,Juan Pérez,Comercial FríoSur,Removedor de Ceras,L240723,6,9141,5481,Solventes,21,15,Bodega Sur
2024-07-16,F00500,Juan Pérez,Comercial FríoSur,Aditivo Antiespuma,L240708,40,5410,3636,Químicos,131,91,Bodega Sur
2024-07-17,F00501,Juan Pérez,Retail Pacífico,Desengrasante Industrial,L240710,61,4633,3040,Químicos,164,103,Bodega Sur
2024-07-17,F00501,Juan Pérez,Retail Pacífico,Aditivo Antiespuma,L240710,56,6003,3437,Químicos,233,177,Bodega Sur
2024-07-17,F00501,Juan Pérez,Retail Pacífico,Detergente Enzimático,L240726,72,6542,4063,Limpieza,355,283,Bodega Sur
2024-07-18,F00502,Pedro Ruiz,Industrias Polar,Desinfectante Amonio,L240723,8,5523,3278,Limpieza,17,9,Bodega Sur
